,time,price,size
10512,51822890,9.9,300
10513,51828280,9.9,2000
10514,51829380,9.9,8000
10515,51829550,9.9,23363
10516,51829550,9.9,600
10517,51829550,9.9,1000
10518,51829550,9.9,4600
10519,51829550,9.9,300
10520,51829550,9.9,300
10521,51829550,9.9,100
10522,51829550,9.9,900
10523,51829550,9.9,1000
10524,51829550,9.9,1300
10525,51829550,9.9,1000
10526,51829550,9.9,1000
10527,51829550,9.9,500
10528,51829550,9.9,10000
10529,51829550,9.9,200
10530,51829550,9.9,1000
10531,51829550,9.9,200
10532,51829550,9.9,1900
10533,51829550,9.9,800
10534,51829550,9.9,500
10535,51829550,9.9,300
10536,51829550,9.9,200
10537,51829550,9.9,2000
10538,51829550,9.9,700
10539,51829550,9.9,1900
10540,51829550,9.9,1000
10541,51829550,9.9,100
10542,51829550,9.9,2358
10543,51829940,9.9,642
10544,51829940,9.9,2000
10545,51829940,9.9,5000
10546,51829940,9.9,5000
10547,51829940,9.9,500
10548,51829940,9.9,700
10549,51829940,9.9,11858
10550,51835510,9.9,1500
10551,51839260,9.91,200
10552,51839290,9.9,2000
10553,51839520,9.9,6000
10554,51840480,9.91,7600
10555,51840480,9.91,800
10556,51842540,9.91,1300
10557,51843600,9.91,1000
10558,51844520,9.91,700
10559,51846430,9.9,3600
10560,51849410,9.9,5042
10561,51849410,9.9,958
10562,51850510,9.91,9000
10563,51852080,9.9,42
10564,51852080,9.9,100
10565,51852080,9.9,5000
10566,51852080,9.9,200
10567,51852080,9.9,5000
10568,51852080,9.9,1658
10569,51854170,9.9,503
10570,51854590,9.9,839
10571,51854590,9.9,100
10572,51854590,9.9,15500
10573,51854590,9.9,500
10574,51854590,9.9,900
10575,51854590,9.9,200
10576,51854590,9.9,400
10577,51854590,9.9,1500
10578,51854590,9.9,5500
10579,51854590,9.9,3000
10580,51854590,9.9,1000
10581,51854590,9.9,1000
10582,51854590,9.9,500
10583,51854590,9.9,1000
10584,51854590,9.9,700
10585,51854590,9.9,100
10586,51854590,9.9,1000
10587,51854590,9.9,100
10588,51854590,9.9,10000
10589,51854590,9.9,700
10590,51854590,9.9,1000
10591,51854590,9.9,1900
10592,51854590,9.9,1000
10593,51854590,9.9,5400
10594,51854590,9.9,4300
10595,51854590,9.9,1000
10596,51854590,9.9,3000
10597,51854590,9.9,2200
10598,51854590,9.9,1400
10599,51854590,9.9,800
10600,51854590,9.9,500
10601,51854590,9.9,200
10602,51854590,9.9,600
10603,51854590,9.9,5000
10604,51854590,9.9,1000
10605,51854590,9.9,1000
10606,51854590,9.9,1500
10607,51854590,9.9,1000
10608,51854590,9.9,1500
10609,51854590,9.9,1200
10610,51854590,9.9,1500
10611,51854590,9.9,1000
10612,51854590,9.9,800
10613,51854590,9.9,2200
10614,51854590,9.9,600
10615,51854590,9.9,500
10616,51854590,9.9,1500
10617,51854590,9.9,300
10618,51854590,9.9,100
10619,51854590,9.9,500
10620,51854590,9.9,1700
10621,51854590,9.9,700
10622,51854590,9.9,700
10623,51854590,9.9,4000
10624,51854590,9.9,100
10625,51854590,9.9,50600
10626,51854590,9.9,1000
10627,51854590,9.9,500
10628,51854590,9.9,400
10629,51854590,9.9,1500
10630,51854590,9.9,3900
10631,51854590,9.9,19200
10632,51854590,9.9,600
10633,51854590,9.9,2700
10634,51854590,9.9,300
10635,51854590,9.9,500
10636,51854590,9.9,1300
10637,51854590,9.9,2100
10638,51855640,9.9,500
10639,51855960,9.9,7400
10640,51856770,9.9,700
10641,51860510,9.9,900
10642,51862050,9.9,1200
10643,51871570,9.9,1500
10644,51873000,9.9,100
10645,51873120,9.9,900
10646,51881860,9.9,300
10647,51881940,9.89,300
10648,51882170,9.9,3300
10649,51882880,9.89,9700
10650,51882880,9.89,100
10651,51882880,9.89,1300
10652,51882880,9.89,1000
10653,51882880,9.89,2740
10654,51884040,9.9,700
10655,51884170,9.9,500
10656,51885140,9.89,200
10657,51888560,9.9,4000
10658,51888560,9.9,5000
10659,51888940,9.9,700
10660,51892890,9.9,2000
10661,51893980,9.9,3200
10662,51895830,9.9,800
10663,51896930,9.89,7060
10664,51896930,9.89,1740
10665,51897870,9.9,3200
10666,51899610,9.89,3000
10667,51902750,9.9,1000
10668,51903370,9.9,1000
10669,51905270,9.89,1957
10670,51905660,9.9,1000
10671,51906080,9.9,100
10672,51906690,9.9,1000
10673,51907260,9.9,1100
10674,51909150,9.9,5700
10675,51909230,9.89,14503
10676,51909230,9.89,1000
10677,51909230,9.89,500
10678,51909230,9.89,500
10679,51909230,9.89,500
10680,51909230,9.89,17997
10681,51910190,9.9,1361
10682,51910190,9.9,2000
10683,51910190,9.9,5639
10684,51910710,9.9,100
10685,51910960,9.9,1000
10686,51911280,9.9,1300
10687,51912730,9.9,100
10688,51914100,9.9,200
10689,51915840,9.89,2000
10690,51917230,9.89,21900
10691,51917400,9.89,5000
10692,51917670,9.9,700
10693,51918200,9.9,4800
10694,51919120,9.9,1600
10695,51919690,9.9,500
10696,51921780,9.9,500
10697,51922330,9.9,300
10698,51922330,9.9,200
10699,51926760,9.89,9961
10700,51927790,9.9,2800
10701,51927790,9.9,1300
10702,51927790,9.9,3300
10703,51928010,9.89,1200
10704,51930030,9.9,500
10705,51931380,9.9,1400
10706,51931380,9.9,2900
10707,51931380,9.9,9300
10708,51933170,9.9,1000
10709,51933260,9.9,1000
10710,51933760,9.89,127
10711,51934470,9.89,503
10712,51935210,9.9,1000
10713,51937230,9.9,3200
10714,51939290,9.9,500
10715,51939340,9.9,300
10716,51942430,9.89,600
10717,51945930,9.9,800
10718,51949230,9.9,700
10719,51950880,9.9,1000
10720,51951240,9.9,1000
10721,51954220,9.9,27200
10722,51954660,9.89,4400
10723,51958540,9.9,6600
10724,51960090,9.89,36312
10725,51960090,9.89,2000
10726,51960090,9.89,10000
10727,51960090,9.89,2000
10728,51960090,9.89,1000
10729,51960090,9.89,300
10730,51960090,9.89,588
10731,51960470,9.9,200
10732,51960820,9.89,200
10733,51961840,9.89,400
10734,51963260,9.9,900
10735,51965600,9.89,12
10736,51965600,9.89,588
10737,51965790,9.89,912
10738,51965790,9.89,300
10739,51965790,9.89,1000
10740,51965790,9.89,1460
10741,51968040,9.9,1000
10742,51969780,9.9,800
10743,51970360,9.9,9000
10744,51970460,9.9,100
10745,51971640,9.9,100
10746,51972650,9.89,120
10747,51974700,9.9,800
10748,51974750,9.9,7900
10749,51976910,9.9,1000
10750,51978390,9.89,1100
10751,51979780,9.9,600
10752,51981580,9.89,600
10753,51982160,9.89,1720
10754,51982160,9.89,1080
10755,51984720,9.9,400
10756,51984750,9.9,500
10757,51985050,9.89,1020
10758,51985050,9.89,1980
10759,51989370,9.9,200
10760,51989580,9.9,1000
10761,51990650,9.9,100
10762,51993060,9.9,1000
10763,51994620,9.9,100
10764,51997210,9.89,8000
10765,51999730,9.9,700
10766,52001390,9.89,20
10767,52001390,9.89,483
10768,52001610,9.9,300
10769,52004780,9.9,500
10770,52005000,9.9,1100
10771,52006400,9.89,500
10772,52009600,9.9,900
10773,52010150,9.89,17
10774,52010150,9.89,400
10775,52010150,9.89,583
10776,52011610,9.9,100
10777,52019310,9.9,100
10778,52020870,9.9,800
10779,52021100,9.9,700
10780,52023300,9.9,1000
10781,52024520,9.9,700
10782,52029840,9.9,7200
10783,52030030,9.9,100
10784,52030180,9.9,9000
10785,52034690,9.9,100
10786,52036260,9.9,1200
10787,52037800,9.89,417
10788,52037800,9.89,100
10789,52037800,9.89,4383
10790,52041030,9.89,5617
10791,52041030,9.89,1000
10792,52041030,9.89,3000
10793,52041040,9.89,3383
10794,52050150,9.9,100
10795,52050410,9.9,900
10796,52051860,9.9,200
10797,52053120,9.9,900
10798,52055100,9.9,1000
10799,52057090,9.89,503
10800,52058000,9.89,600
10801,52059470,9.89,1314
10802,52059470,9.89,1000
10803,52059470,9.89,1286
10804,52063390,9.9,2000
10805,52067460,9.9,2700
10806,52070580,9.89,400
10807,52072040,9.89,1314
10808,52072040,9.89,1000
10809,52072040,9.89,1000
10810,52072040,9.89,11526
10811,52074420,9.89,800
10812,52079730,9.89,500
10813,52080180,9.9,7100
10814,52081180,9.9,800
10815,52083310,9.9,1000
10816,52084240,9.89,2174
10817,52084240,9.89,1000
10818,52084240,9.89,1000
10819,52084240,9.89,3300
10820,52084240,9.89,300
10821,52084240,9.89,1000
10822,52084240,9.89,600
10823,52084240,9.89,500
10824,52084240,9.89,126
10825,52084360,9.9,700
10826,52085170,9.9,4600
10827,52089920,9.89,74
10828,52089920,9.89,926
10829,52090420,9.9,9000
10830,52091380,9.9,1000
10831,52092960,9.89,200
10832,52093660,9.9,2000
10833,52093660,9.9,700
10834,52094960,9.9,1000
10835,52095590,9.9,1000
10836,52096140,9.9,1000
10837,52097010,9.89,2000
10838,52097180,9.9,500
10839,52099210,9.9,5600
10840,52102450,9.9,1000
10841,52104140,9.9,11000
10842,52107710,9.9,2800
10843,52110730,9.9,1000
10844,52111170,9.89,1900
10845,52113170,9.9,1000
10846,52117250,9.9,600
10847,52119350,9.89,4400
10848,52122420,9.9,300
10849,52124310,9.89,1900
10850,52124640,9.89,14840
10851,52125510,9.89,3834
10852,52125510,9.89,10984
10853,52125920,9.89,2200
10854,52126630,9.89,1000
10855,52137140,9.9,1000
10856,52137580,9.89,503
10857,52143400,9.9,900
10858,52144210,9.9,700
10859,52145840,9.9,800
10860,52146040,9.89,1560
10861,52148860,9.89,1220
10862,52149280,9.9,100
10863,52149610,9.89,800
10864,52150180,9.9,9000
10865,52153660,9.9,100
10866,52154070,9.9,900
10867,52155230,9.9,8000
10868,52155730,9.89,1000
10869,52156120,9.9,800
10870,52156390,9.9,700
10871,52159140,9.89,300
10872,52160040,9.9,2000
10873,52161500,9.9,1000
10874,52165330,9.9,100
10875,52165590,9.89,433
10876,52165590,9.89,70
10877,52173180,9.9,1000
10878,52174040,9.89,2830
10879,52174040,9.89,800
10880,52174050,9.89,1500
10881,52174050,9.89,200
10882,52174050,9.89,1200
10883,52174050,9.89,500
10884,52174050,9.89,700
10885,52174050,9.89,400
10886,52174050,9.89,1000
10887,52174050,9.89,5200
10888,52174050,9.89,9670
10889,52175870,9.9,4400
10890,52179730,9.89,330
10891,52179730,9.89,800
10892,52179730,9.89,969
10893,52185620,9.89,1031
10894,52185620,9.89,400
10895,52185620,9.89,100
10896,52185620,9.89,100
10897,52185620,9.89,500
10898,52185620,9.89,5000
10899,52185620,9.89,600
10900,52185620,9.89,1000
10901,52185620,9.89,1000
10902,52185620,9.89,269
10903,52189960,9.9,800
10904,52190280,9.9,7400
10905,52191790,9.9,2100
10906,52194630,9.9,500
10907,52203440,9.9,1000
10908,52204210,9.9,700
10909,52206440,9.89,731
10910,52206440,9.89,1000
10911,52206440,9.89,3000
10912,52206440,9.89,300
10913,52206440,9.89,1900
10914,52206440,9.89,200
10915,52206440,9.89,2869
10916,52209840,9.9,100
10917,52210130,9.89,100
10918,52210470,9.9,9000
10919,52211600,9.89,31
10920,52211600,9.89,500
10921,52211600,9.89,200
10922,52211600,9.89,1000
10923,52211600,9.89,369
10924,52214340,9.9,1000
10925,52215580,9.9,800
10926,52215710,9.9,7200
10927,52220430,9.9,1000
10928,52228230,9.89,1631
10929,52228230,9.89,700
10930,52228230,9.89,1200
10931,52228230,9.89,100
10932,52228230,9.89,1000
10933,52228230,9.89,5000
10934,52228230,9.89,500
10935,52228230,9.89,700
10936,52228230,9.89,300
10937,52228230,9.89,500
10938,52228230,9.89,2600
10939,52228230,9.89,1000
10940,52228230,9.89,1100
10941,52228230,9.89,200
10942,52228230,9.89,200
10943,52228230,9.89,3269
10944,52229420,9.89,1531
10945,52229420,9.89,1000
10946,52229420,9.89,1000
10947,52229420,9.89,1000
10948,52229420,9.89,500
10949,52229420,9.89,1000
10950,52229420,9.89,2000
10951,52229420,9.89,1000
10952,52229420,9.89,700
10953,52229420,9.89,500
10954,52229420,9.89,400
10955,52229420,9.89,700
10956,52229420,9.89,500
10957,52229420,9.89,1000
10958,52229420,9.89,1500
10959,52229420,9.89,400
10960,52229420,9.89,87
10961,52230780,9.9,800
10962,52231180,9.9,300
10963,52231570,9.9,2100
10964,52232390,9.89,200
10965,52233330,9.9,1000
10966,52234600,9.9,600
10967,52237250,9.89,40
10968,52238290,9.9,800
10969,52238290,9.9,4200
10970,52238300,9.89,4673
10971,52238300,9.89,600
10972,52238300,9.89,300
10973,52238300,9.89,2000
10974,52238300,9.89,600
10975,52238300,9.89,4900
10976,52238300,9.89,1745
10977,52239320,9.89,255
10978,52239330,9.89,245
10979,52242390,9.9,300
10980,52244100,9.89,1755
10981,52244100,9.89,600
10982,52244100,9.89,600
10983,52244100,9.89,600
10984,52244100,9.89,10100
10985,52244100,9.89,5000
10986,52244100,9.89,1000
10987,52244100,9.89,1500
10988,52244100,9.89,10000
10989,52244100,9.89,500
10990,52244100,9.89,1000
10991,52244100,9.89,1000
10992,52244100,9.89,1300
10993,52244100,9.89,2000
10994,52244100,9.89,5000
10995,52244100,9.89,500
10996,52244100,9.89,5000
10997,52244100,9.89,800
10998,52244100,9.89,17700
10999,52244100,9.89,500
11000,52244100,9.89,1000
11001,52244100,9.89,500
11002,52244100,9.89,200
11003,52244100,9.89,1545
11004,52249720,9.89,455
11005,52249720,9.89,5000
11006,52249720,9.89,10000
11007,52249720,9.89,1500
11008,52249720,9.89,5100
11009,52249720,9.89,1000
11010,52249720,9.89,11000
11011,52249720,9.89,3000
11012,52249720,9.89,3000
11013,52249720,9.89,1000
11014,52249720,9.89,1000
11015,52249720,9.89,1500
11016,52249720,9.89,600
11017,52249720,9.89,1000
11018,52249720,9.89,300
11019,52249720,9.89,1000
11020,52249720,9.89,10500
11021,52249720,9.89,500
11022,52249720,9.89,2100
11023,52249720,9.89,445
11024,52250460,9.9,400
11025,52251980,9.89,500
11026,52252720,9.89,2655
11027,52252720,9.89,1000
11028,52252720,9.89,1000
11029,52252720,9.89,2000
11030,52252720,9.89,1500
11031,52252720,9.89,1100
11032,52252720,9.89,300
11033,52252720,9.89,1000
11034,52252720,9.89,400
11035,52252720,9.89,1800
11036,52252720,9.89,200
11037,52252720,9.89,1500
11038,52252720,9.89,1000
11039,52252720,9.89,465
11040,52252890,9.89,503
11041,52255910,9.89,1032
11042,52255910,9.89,2700
11043,52255910,9.89,1600
11044,52255910,9.89,200
11045,52255910,9.89,400
11046,52255910,9.89,68
11047,52257620,9.89,932
11048,52257620,9.89,500
11049,52257620,9.89,2000
11050,52257620,9.89,568
11051,52259260,9.9,100
11052,52259940,9.9,7400
11053,52263460,9.9,900
11054,52263910,9.89,432
11055,52263910,9.89,2068
11056,52264540,9.89,120
11057,52267550,9.89,120
11058,52268350,9.89,480
11059,52268470,9.9,200
11060,52268900,9.89,96612
11061,52268900,9.89,5000
11062,52268900,9.89,100
11063,52268900,9.89,3000
11064,52268900,9.89,2900
11065,52268900,9.89,500
11066,52268900,9.89,1000
11067,52268900,9.89,10000
11068,52268900,9.89,300
11069,52268900,9.89,700
11070,52268900,9.89,1600
11071,52268900,9.89,5000
11072,52268900,9.89,4000
11073,52268900,9.89,1000
11074,52268900,9.89,1000
11075,52268900,9.89,800
11076,52268900,9.89,1800
11077,52268900,9.89,600
11078,52268900,9.89,5000
11079,52268900,9.89,200
11080,52268900,9.89,600
11081,52268900,9.89,1000
11082,52268900,9.89,100
11083,52268900,9.89,300
11084,52268900,9.89,3100
11085,52268900,9.89,1100
11086,52268900,9.89,400
11087,52268900,9.89,10000
11088,52268900,9.89,10000
11089,52268900,9.89,2000
11090,52268900,9.89,1000
11091,52268900,9.89,1500
11092,52268900,9.89,800
11093,52268900,9.89,3600
11094,52268900,9.89,700
11095,52268900,9.89,700
11096,52268900,9.89,800
11097,52268900,9.89,200
11098,52268900,9.89,9800
11099,52268900,9.89,8400
11100,52268900,9.89,1500
11101,52268900,9.89,1200
11102,52268900,9.89,88
11103,52269380,9.89,2712
11104,52269380,9.89,1000
11105,52269380,9.88,2000
11106,52269380,9.88,600
11107,52269380,9.88,3900
11108,52269380,9.88,400
11109,52269380,9.88,1300
11110,52269380,9.88,400
11111,52269380,9.88,400
11112,52269380,9.88,1000
11113,52269380,9.88,1106
11114,52269460,9.9,100
11115,52270210,9.89,9000
11116,52271790,9.89,400
11117,52273130,9.89,200
11118,52275430,9.89,5240
11119,52276510,9.89,2260
11120,52276560,9.88,9894
11121,52276560,9.88,4924
11122,52277060,9.89,1000
11123,52277740,9.89,5000
11124,52278730,9.89,700
11125,52279690,9.89,1000
11126,52282210,9.89,700
11127,52283170,9.89,140
11128,52283170,9.89,1060
11129,52284260,9.89,500
11130,52287320,9.89,100
11131,52288740,9.89,1000
11132,52289440,9.89,100
11133,52290620,9.89,5000
11134,52292950,9.89,3900
11135,52293190,9.89,1000
11136,52294240,9.88,76
11137,52294240,9.88,400
11138,52294240,9.88,3000
11139,52294240,9.88,2000
11140,52294240,9.88,100
11141,52294240,9.88,1000
11142,52294240,9.88,200
11143,52294240,9.88,1000
11144,52294240,9.88,8144
11145,52294710,9.88,2856
11146,52294710,9.88,1000
11147,52294710,9.88,5400
11148,52294710,9.88,3000
11149,52294720,9.88,1000
11150,52294720,9.88,100
11151,52294720,9.88,200
11152,52294720,9.88,100
11153,52294720,9.88,1000
11154,52294720,9.88,200
11155,52294720,9.88,500
11156,52294720,9.88,1000
11157,52294720,9.88,100
11158,52294720,9.88,1200
11159,52294720,9.88,300
11160,52294720,9.88,13000
11161,52294720,9.88,1900
11162,52294720,9.88,200
11163,52294720,9.88,1000
11164,52294720,9.88,500
11165,52294720,9.88,2000
11166,52294720,9.88,400
11167,52294720,9.88,800
11168,52294720,9.88,10000
11169,52294720,9.88,500
11170,52294720,9.88,100
11171,52294720,9.88,2100
11172,52294720,9.88,200
11173,52294720,9.88,1000
11174,52294720,9.88,1000
11175,52294720,9.88,400
11176,52294720,9.88,1600
11177,52294720,9.88,300
11178,52294720,9.88,10000
11179,52294720,9.88,1000
11180,52294720,9.88,2000
11181,52294720,9.88,600
11182,52294720,9.88,100
11183,52294720,9.88,1400
11184,52294720,9.88,3000
11185,52294720,9.88,2700
11186,52294720,9.88,2000
11187,52294720,9.88,500
11188,52294720,9.88,1000
11189,52294720,9.88,1200
11190,52294720,9.88,1700
11191,52294720,9.88,10000
11192,52294720,9.88,300
11193,52294720,9.88,100
11194,52294720,9.88,200
11195,52294720,9.88,1700
11196,52294720,9.88,300
11197,52294720,9.88,1000
11198,52294720,9.88,2000
11199,52294720,9.88,1000
11200,52294720,9.88,2000
11201,52294720,9.88,500
11202,52294720,9.88,2000
11203,52294720,9.88,300
11204,52294720,9.88,100
11205,52294720,9.88,200
11206,52294720,9.88,100
11207,52294720,9.88,1000
11208,52294720,9.88,1000
11209,52294720,9.88,1000
11210,52294720,9.88,2000
11211,52294720,9.88,2000
11212,52294720,9.88,2000
11213,52294720,9.88,600
11214,52294720,9.88,400
11215,52294720,9.88,3000
11216,52294720,9.88,500
11217,52294720,9.88,2000
11218,52294720,9.88,200
11219,52294720,9.88,1000
11220,52294720,9.88,1000
11221,52294720,9.88,200
11222,52294720,9.88,2000
11223,52294720,9.88,5000
11224,52294720,9.88,1000
11225,52294720,9.88,100
11226,52294720,9.88,1000
11227,52294720,9.88,200
11228,52294720,9.88,10000
11229,52294720,9.88,500
11230,52294720,9.88,100
11231,52294720,9.88,15000
11232,52294720,9.88,1000
11233,52294720,9.88,5000
11234,52294720,9.88,1400
11235,52294720,9.88,1500
11236,52294720,9.88,200
11237,52294720,9.88,200
11238,52294720,9.88,2000
11239,52294720,9.88,2000
11240,52294720,9.88,1000
11241,52294720,9.88,100
11242,52294720,9.88,200
11243,52294720,9.88,5000
11244,52294720,9.88,1300
11245,52294720,9.88,2000
11246,52294720,9.88,2000
11247,52294720,9.88,100
11248,52294720,9.88,30000
11249,52294720,9.88,1700
11250,52294720,9.88,11800
11251,52294720,9.88,1000
11252,52294720,9.88,3000
11253,52294720,9.88,5000
11254,52294720,9.88,100
11255,52294720,9.88,200
11256,52294720,9.88,2000
11257,52294720,9.88,15000
11258,52294720,9.88,1500
11259,52294720,9.88,700
11260,52294720,9.88,2000
11261,52294720,9.88,4000
11262,52294720,9.88,500
11263,52294720,9.88,1600
11264,52294720,9.88,100
11265,52294720,9.88,10000
11266,52294720,9.88,10000
11267,52294720,9.88,800
11268,52294720,9.88,500
11269,52294720,9.88,1100
11270,52294720,9.88,400
11271,52294720,9.88,1600
11272,52294720,9.88,3200
11273,52294720,9.88,600
11274,52294720,9.88,100
11275,52294720,9.88,200
11276,52294720,9.88,100
11277,52294720,9.88,900
11278,52294720,9.88,6000
11279,52294720,9.88,1000
11280,52294720,9.88,1000
11281,52294720,9.88,1000
11282,52294720,9.88,2000
11283,52294720,9.88,2300
11284,52294720,9.88,200
11285,52294720,9.88,700
11286,52294720,9.88,500
11287,52294720,9.88,1000
